Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
1,3,1,4.46206896551724,5.19310344827586,2,3,14,1,4.21782178217822,5.33333333333333,1,1,0.4076304,14,1
19,2,3,3.26206896551724,4.45714285714286,1,2,7,19,4.05882352941176,4.66666666666667,1,1,0.2655496,7,2
36,3,2,4.44230769230769,3.25,2,1,36,31,4.89814814814815,2.90196078431373,1,2,0.4432896,31,1
28,2,2,3.24184782608696,6.58967391304348,1,4,28,26,4.03703703703704,6.41176470588235,3,2,1.683262,26,6
9,1,1,1.82068965517241,3.25271739130435,0,1,12,9,2.13725490196078,3.54455445544554,2,2,0.3617539,12,1
20,1,2,1.45714285714286,5.19285714285714,0,3,20,6,1.97058823529412,4.83333333333333,NaN,2,2.766739,6,5
23,7,2,6.64423076923077,3.24728260869565,4,1,23,16,6.37623762376238,4.22222222222222,2,2,1.967884,16,3
6,5,3,1,5.19285714285714,0,3,22,6,1.25490196078431,4.83333333333333,NaN,2,0.06059229,22,1
13,1,3,3.25,1.58423913043478,1,0,4,13,3.55882352941176,2.00980392156863,1,2,0.606292,4,2
25,6,1,6.49728260869565,6.62228260869565,4,4,3,25,6.32352941176471,6.24752475247525,7,2,0.8205609,3,7
11,3,2,5.2,4.45,3,2,11,2,5.94059405940594,4.75247524752475,NaN,2,2.795322,2,3
1,3,3,5.18620689655172,5.19310344827586,3,3,18,1,5.2037037037037,5.33333333333333,3,2,0.8155679,18,3
35,1,1,5.17857142857143,1.51724137931034,3,0,17,35,4.98039215686275,1.40196078431373,1,2,0.3897558,17,3
3,7,2,6.49728260869565,1.58423913043478,4,0,3,13,6.32352941176471,2.00980392156863,2,2,0.3818108,13,1
33,6,2,6.49038461538461,1.73097826086957,4,0,33,8,6.12037037037037,1.1980198019802,1,2,0.7469691,8,1
34,7,3,3.24184782608696,6.50961538461539,1,4,28,34,4.03703703703704,6.1078431372549,NaN,2,2.943098,28,2
16,3,1,1,3.24728260869565,0,1,22,16,1.25490196078431,4.22222222222222,1,2,0.6497305,22,1
29,2,2,3.23641304347826,4.45714285714286,1,2,29,19,2.23529411764706,4.66666666666667,2,2,0.793946,19,2
10,4,1,5.2,5.19565217391304,3,3,11,10,5.94059405940594,5.85294117647059,2,2,1.56269,11,3
17,3,2,5.17857142857143,5.19310344827586,3,3,17,1,4.98039215686275,5.33333333333333,2,2,0.3826077,1,3
31,1,3,1.82068965517241,3.25,0,1,30,31,1.67326732673267,2.90196078431373,NaN,2,0.04791559,30,1
14,1,2,4.46206896551724,5.1929347826087,2,3,14,32,4.21782178217822,4.88235294117647,NaN,2,2.205929,32,6
2,3,1,3.26206896551724,4.45,1,2,7,2,4.05882352941176,4.75247524752475,1,2,0.1003603,7,2
4,2,2,3.25,6.62228260869565,1,4,4,25,3.55882352941176,6.24752475247525,2,2,0.217897,25,6
26,6,1,6.82758620689655,6.58967391304348,4,4,24,26,6.31372549019608,6.41176470588235,1,2,1.549697,24,7
30,1,2,1.82068965517241,6.56551724137931,0,4,30,27,1.67326732673267,6.11881188118812,3,2,0.1726603,27,7
25,6,3,5.17857142857143,6.62228260869565,3,4,5,25,5.45098039215686,6.24752475247525,5,2,0.7508638,5,3
26,6,3,3.23641304347826,6.58967391304348,1,4,29,26,2.23529411764706,6.41176470588235,4,2,0.717205,29,2
32,6,1,5.18620689655172,5.1929347826087,3,3,18,32,5.2037037037037,4.88235294117647,3,2,0.4411047,18,3
8,1,3,4.44230769230769,1.73097826086957,2,0,36,8,4.89814814814815,1.1980198019802,NaN,2,4.652076,36,3
35,1,3,4.46206896551724,1.51724137931034,2,0,14,35,4.21782178217822,1.40196078431373,1,2,1.62993,14,1
16,3,3,1.45714285714286,3.24728260869565,0,1,20,16,1.97058823529412,4.22222222222222,NaN,2,2.125668,20,1
27,7,3,6.49038461538461,6.56551724137931,4,4,33,27,6.12037037037037,6.11881188118812,NaN,2,0.02815204,33,6
7,2,2,3.26206896551724,3.25271739130435,1,1,7,9,4.05882352941176,3.54455445544554,2,2,0.2968383,9,1
15,2,3,6.64423076923077,3.26896551724138,4,1,23,15,6.37623762376238,2.88235294117647,NaN,2,2.257345,23,7
10,4,3,3.26206896551724,5.19565217391304,1,3,7,10,4.05882352941176,5.85294117647059,3,2,0.1132147,7,2
22,1,2,1,3.26896551724138,0,1,22,15,1.25490196078431,2.88235294117647,1,2,0.3819726,15,2
34,7,1,3.23641304347826,6.50961538461539,1,4,29,34,2.23529411764706,6.1078431372549,1,2,0.6510275,29,2
5,3,2,5.17857142857143,1.44285714285714,3,0,5,21,5.45098039215686,1.3921568627451,NaN,2,0.05408557,21,1
19,2,3,6.82758620689655,4.45714285714286,4,2,24,19,6.31372549019608,4.66666666666667,NaN,2,0.02831618,24,7
6,5,1,6.64423076923077,5.19285714285714,4,3,23,6,6.37623762376238,4.83333333333333,6,2,0.4343209,23,7
1,3,1,4.46206896551724,5.19310344827586,2,3,14,1,4.21782178217822,5.33333333333333,3,2,0.435513,14,1
8,1,1,1.82068965517241,1.73097826086957,0,0,30,8,1.67326732673267,1.1980198019802,NaN,2,2.538512,30,1
24,7,2,6.82758620689655,6.50961538461539,4,4,24,34,6.31372549019608,6.1078431372549,7,2,0.4293704,34,7
15,2,1,1.45714285714286,3.26896551724138,0,1,20,15,1.97058823529412,2.88235294117647,NaN,2,0.02891015,20,1
21,1,1,3.25,1.44285714285714,1,0,4,21,3.55882352941176,1.3921568627451,NaN,2,0.009126595,4,2
27,7,1,4.44230769230769,6.56551724137931,2,4,36,27,4.89814814814815,6.11881188118812,NaN,2,2.201909,36,3
12,1,2,1.82068965517241,5.19565217391304,0,3,12,10,2.13725490196078,5.85294117647059,3,2,0.917108,10,4
21,1,3,6.49728260869565,1.44285714285714,4,0,3,21,6.32352941176471,1.3921568627451,2,2,0.5661249,3,7
18,3,2,5.18620689655172,1.51724137931034,3,0,18,35,5.2037037037037,1.40196078431373,1,2,1.998061,35,1
19,2,1,3.24184782608696,4.45714285714286,1,2,28,19,4.03703703703704,4.66666666666667,1,2,0.2763958,28,2
31,1,1,6.49038461538461,3.25,4,1,33,31,6.12037037037037,2.90196078431373,NaN,2,3.680449,33,6
2,3,3,1.82068965517241,4.45,0,2,12,2,2.13725490196078,4.75247524752475,NaN,2,0.08070583,12,1
32,6,3,5.17857142857143,5.1929347826087,3,3,17,32,4.98039215686275,4.88235294117647,4,2,1.736701,17,3
13,1,1,5.17857142857143,1.58423913043478,3,0,5,13,5.45098039215686,2.00980392156863,NaN,2,2.695353,5,3
9,1,3,5.2,3.25271739130435,3,1,11,9,5.94059405940594,3.54455445544554,NaN,2,3.011292,11,3
15,2,3,4.44230769230769,3.26896551724138,2,1,36,15,4.89814814814815,2.88235294117647,2,1,1.169806,36,3
