Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
13,4,1,5.2,1.58423913043478,3,0,11,13,5.94059405940594,2.00980392156863,7,1,0.4230194,11,6
24,8,2,6.82758620689655,3.25271739130435,4,1,24,9,6.31372549019608,3.54455445544554,2,1,0.9283162,9,5
20,1,2,1.45714285714286,5.19310344827586,0,3,20,1,1.97058823529412,5.33333333333333,5,1,0.7667248,1,7
10,8,3,1.45714285714286,5.19565217391304,0,3,20,10,1.97058823529412,5.85294117647059,1,2,3.371366,20,1
19,1,3,1.82068965517241,4.45714285714286,0,2,30,19,1.67326732673267,4.66666666666667,1,2,2.900231,30,1
7,5,2,3.26206896551724,6.62228260869565,1,4,7,25,4.05882352941176,6.24752475247525,8,2,0.2574402,25,7
22,1,2,1,1.51724137931034,0,0,22,35,1.25490196078431,1.40196078431373,1,2,0.2345042,35,1
9,5,1,3.25,3.25271739130435,1,1,4,9,3.55882352941176,3.54455445544554,1,2,0.1387405,4,5
34,8,1,6.64423076923077,6.50961538461539,4,4,23,34,6.37623762376238,6.1078431372549,6,2,0.7189531,23,8
15,1,1,6.49728260869565,3.26896551724138,4,1,3,15,6.32352941176471,2.88235294117647,8,2,0.7764697,3,8
1,7,1,4.46206896551724,5.19310344827586,2,3,14,1,4.21782178217822,5.33333333333333,8,2,0.9407692,14,6
9,5,3,6.49728260869565,3.25271739130435,4,1,3,9,6.32352941176471,3.54455445544554,5,2,0.8936637,3,8
30,1,2,1.82068965517241,5.19285714285714,0,3,30,6,1.67326732673267,4.83333333333333,6,2,0.5452682,6,7
15,1,3,5.17857142857143,3.26896551724138,3,1,5,15,5.45098039215686,2.88235294117647,5,2,0.8350988,5,6
3,8,2,6.49728260869565,3.24728260869565,4,1,3,16,6.32352941176471,4.22222222222222,7,2,0.3684521,16,6
26,7,1,5.2,6.58967391304348,3,4,11,26,5.94059405940594,6.41176470588235,7,2,1.04778,11,6
4,5,2,3.25,3.26896551724138,1,1,4,15,3.55882352941176,2.88235294117647,5,2,0.3769823,15,1
23,8,2,6.64423076923077,5.19565217391304,4,3,23,10,6.37623762376238,5.85294117647059,7,2,2.100555,10,8
28,1,2,3.24184782608696,1.73097826086957,1,0,28,8,4.03703703703704,1.1980198019802,1,2,1.413476,8,1
14,6,2,4.46206896551724,5.1929347826087,2,3,14,32,4.21782178217822,4.88235294117647,7,2,1.361814,32,7
18,5,2,5.18620689655172,6.56551724137931,3,4,18,27,5.2037037037037,6.11881188118812,7,2,2.544955,27,8
